business_name,website,city,state,service_category,local_demand_signal,website_conversion_gap_where_visible,phone,public_email,contact_page,source_url,notes
Funeral Homes Sample 01,https://funeral-homes-sample-01.example,Los Angeles,CA,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-01.example,(555) 010-100,hello1@funeral-homes-sample-01.example,https://funeral-homes-sample-01.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/1,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
Funeral Homes Sample 02,https://funeral-homes-sample-02.example,San Diego,CA,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-02.example,(555) 011-101,hello2@funeral-homes-sample-02.example,https://funeral-homes-sample-02.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/2,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
Funeral Homes Sample 03,https://funeral-homes-sample-03.example,San Jose,CA,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-03.example,(555) 012-102,hello3@funeral-homes-sample-03.example,https://funeral-homes-sample-03.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/3,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
Funeral Homes Sample 04,https://funeral-homes-sample-04.example,Austin,TX,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-04.example,(555) 013-103,hello4@funeral-homes-sample-04.example,https://funeral-homes-sample-04.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/4,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
Funeral Homes Sample 05,https://funeral-homes-sample-05.example,Denver,CO,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-05.example,(555) 014-104,hello5@funeral-homes-sample-05.example,https://funeral-homes-sample-05.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/5,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
Funeral Homes Sample 06,https://funeral-homes-sample-06.example,Phoenix,AZ,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-06.example,(555) 015-105,hello6@funeral-homes-sample-06.example,https://funeral-homes-sample-06.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/6,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
Funeral Homes Sample 07,https://funeral-homes-sample-07.example,Chicago,IL,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-07.example,(555) 016-106,hello7@funeral-homes-sample-07.example,https://funeral-homes-sample-07.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/7,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
Funeral Homes Sample 08,https://funeral-homes-sample-08.example,Seattle,WA,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-08.example,(555) 017-107,hello8@funeral-homes-sample-08.example,https://funeral-homes-sample-08.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/8,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
Funeral Homes Sample 09,https://funeral-homes-sample-09.example,Atlanta,GA,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-09.example,(555) 018-108,hello9@funeral-homes-sample-09.example,https://funeral-homes-sample-09.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/9,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
Funeral Homes Sample 10,https://funeral-homes-sample-10.example,Miami,FL,Local Service,Outdated site signals visible in public web review,https://funeral-homes-sample-10.example,(555) 019-109,hello10@funeral-homes-sample-10.example,https://funeral-homes-sample-10.example/contact,https://example.com/source/500-funeral-homes-with-outdated-websites/10,Sample row for 500 Funeral Homes With Outdated Websites; replace with verified production data before outreach.
